id,video_id,clip_id,modality,annotation,label,duration_seconds,raw_feature_rows,raw_feature_dim,aligned_shape,alignment_granularity,valid_bins,mean_coverage,source_interval_start_seconds,source_interval_end_seconds,text_alignment,backend,video_path,video_sha256
-s9qJ7ATP7w$_$1,-s9qJ7ATP7w,1,audio,Positive,0.666667,4.790000,462,74,50x74,50 equal-duration bins,49,0.967641,0.000000,4.635000,ctc,ffmpeg_numpy_74,D:\E_math\DATA\attachment_1_raw_samples\videos\-s9qJ7ATP7w\1.mp4,a33e8f82a185bcb7648b523927308cdc2142e3076479ba2b45cd0e828636fc09
-s9qJ7ATP7w$_$1,-s9qJ7ATP7w,1,vision,Positive,0.666667,4.790000,24,35,50x35,50 equal-duration bins,50,1.000000,0.000000,4.790000,ctc,ffmpeg_numpy_35,D:\E_math\DATA\attachment_1_raw_samples\videos\-s9qJ7ATP7w\1.mp4,a33e8f82a185bcb7648b523927308cdc2142e3076479ba2b45cd0e828636fc09
-s9qJ7ATP7w$_$4,-s9qJ7ATP7w,4,text,Neutral,0,4.430000,12,768,50x768,50 equal-duration bins,28,0.402457,0.100162,3.445578,ctc,transformers:D:\E_math\models\bert-base-uncased,D:\E_math\DATA\attachment_1_raw_samples\videos\-s9qJ7ATP7w\4.mp4,76e0672ffce5857a789b41fb10606402f7da58c33579b1032a8282f86fb35bc9
-s9qJ7ATP7w$_$4,-s9qJ7ATP7w,4,audio,Neutral,0,4.430000,423,74,50x74,50 equal-duration bins,48,0.958239,0.000000,4.245000,ctc,ffmpeg_numpy_74,D:\E_math\DATA\attachment_1_raw_samples\videos\-s9qJ7ATP7w\4.mp4,76e0672ffce5857a789b41fb10606402f7da58c33579b1032a8282f86fb35bc9
-s9qJ7ATP7w$_$4,-s9qJ7ATP7w,4,vision,Neutral,0,4.430000,22,35,50x35,50 equal-duration bins,50,1.000000,0.000000,4.430000,ctc,ffmpeg_numpy_35,D:\E_math\DATA\attachment_1_raw_samples\videos\-s9qJ7ATP7w\4.mp4,76e0672ffce5857a789b41fb10606402f7da58c33579b1032a8282f86fb35bc9
-s9qJ7ATP7w$_$5,-s9qJ7ATP7w,5,text,Negative,-2,8.560000,22,768,50x768,50 equal-duration bins,32,0.379312,0.400853,7.816638,ctc,transformers:D:\E_math\models\bert-base-uncased,D:\E_math\DATA\attachment_1_raw_samples\videos\-s9qJ7ATP7w\5.mp4,bd35eb8de64ce1f8b27921294598f7cf5bb971255738f51d06458c7096c58eae
-s9qJ7ATP7w$_$5,-s9qJ7ATP7w,5,audio,Negative,-2,8.560000,838,74,50x74,50 equal-duration bins,50,0.980724,0.000000,8.395000,ctc,ffmpeg_numpy_74,D:\E_math\DATA\attachment_1_raw_samples\videos\-s9qJ7ATP7w\5.mp4,bd35eb8de64ce1f8b27921294598f7cf5bb971255738f51d06458c7096c58eae
-s9qJ7ATP7w$_$5,-s9qJ7ATP7w,5,vision,Negative,-2,8.560000,43,35,50x35,50 equal-duration bins,50,1.000000,0.000000,8.560000,ctc,ffmpeg_numpy_35,D:\E_math\DATA\attachment_1_raw_samples\videos\-s9qJ7ATP7w\5.mp4,bd35eb8de64ce1f8b27921294598f7cf5bb971255738f51d06458c7096c58eae
-s9qJ7ATP7w$_$6,-s9qJ7ATP7w,6,text,Neutral,0,2.480000,7,768,50x768,50 equal-duration bins,17,0.267843,0.563607,1.851850,ctc,transformers:D:\E_math\models\bert-base-uncased,D:\E_math\DATA\attachment_1_raw_samples\videos\-s9qJ7ATP7w\6.mp4,40b684fd1b4559f0f82e72f9b47f4ce7c5e15059fe8d0d8ab112637cd3386451
-s9qJ7ATP7w$_$6,-s9qJ7ATP7w,6,audio,Neutral,0,2.480000,229,74,50x74,50 equal-duration bins,47,0.929435,0.000000,2.305000,ctc,ffmpeg_numpy_74,D:\E_math\DATA\attachment_1_raw_samples\videos\-s9qJ7ATP7w\6.mp4,40b684fd1b4559f0f82e72f9b47f4ce7c5e15059fe8d0d8ab112637cd3386451
-s9qJ7ATP7w$_$6,-s9qJ7ATP7w,6,vision,Neutral,0,2.480000,12,35,50x35,50 equal-duration bins,50,1.000000,0.000000,2.480000,ctc,ffmpeg_numpy_35,D:\E_math\DATA\attachment_1_raw_samples\videos\-s9qJ7ATP7w\6.mp4,40b684fd1b4559f0f82e72f9b47f4ce7c5e15059fe8d0d8ab112637cd3386451
-s9qJ7ATP7w$_$7,-s9qJ7ATP7w,7,text,Positive,1,6.970000,40,768,50x768,50 equal-duration bins,41,0.575450,0.561524,6.638018,ctc,transformers:D:\E_math\models\bert-base-uncased,D:\E_math\DATA\attachment_1_raw_samples\videos\-s9qJ7ATP7w\7.mp4,5301f4403cf7cd299cc525d2f443392ac70fd70c3c9cd4a09406f2ba4df6734d
-s9qJ7ATP7w$_$7,-s9qJ7ATP7w,7,audio,Positive,1,6.970000,682,74,50x74,50 equal-duration bins,50,0.980631,0.000000,6.835000,ctc,ffmpeg_numpy_74,D:\E_math\DATA\attachment_1_raw_samples\videos\-s9qJ7ATP7w\7.mp4,5301f4403cf7cd299cc525d2f443392ac70fd70c3c9cd4a09406f2ba4df6734d
-s9qJ7ATP7w$_$7,-s9qJ7ATP7w,7,vision,Positive,1,6.970000,35,35,50x35,50 equal-duration bins,50,1.000000,0.000000,6.970000,ctc,ffmpeg_numpy_35,D:\E_math\DATA\attachment_1_raw_samples\videos\-s9qJ7ATP7w\7.mp4,5301f4403cf7cd299cc525d2f443392ac70fd70c3c9cd4a09406f2ba4df6734d
-s9qJ7ATP7w$_$8,-s9qJ7ATP7w,8,text,Positive,1.33333,3.290000,19,768,50x768,50 equal-duration bins,32,0.441049,0.523991,2.660259,ctc,transformers:D:\E_math\models\bert-base-uncased,D:\E_math\DATA\attachment_1_raw_samples\videos\-s9qJ7ATP7w\8.mp4,1de4d91bd9d9fb508a3779658747da88460db0bdb1beefe7ea5b2c77edfd2239
-s9qJ7ATP7w$_$8,-s9qJ7ATP7w,8,audio,Positive,1.33333,3.290000,316,74,50x74,50 equal-duration bins,49,0.965046,0.000000,3.175000,ctc,ffmpeg_numpy_74,D:\E_math\DATA\attachment_1_raw_samples\videos\-s9qJ7ATP7w\8.mp4,1de4d91bd9d9fb508a3779658747da88460db0bdb1beefe7ea5b2c77edfd2239
-s9qJ7ATP7w$_$8,-s9qJ7ATP7w,8,vision,Positive,1.33333,3.290000,16,35,50x35,50 equal-duration bins,50,1.000000,0.000000,3.290000,ctc,ffmpeg_numpy_35,D:\E_math\DATA\attachment_1_raw_samples\videos\-s9qJ7ATP7w\8.mp4,1de4d91bd9d9fb508a3779658747da88460db0bdb1beefe7ea5b2c77edfd2239
-t217m2on-s$_$2,-t217m2on-s,2,text,Positive,0.666667,5.690000,18,768,50x768,50 equal-duration bins,28,0.401429,0.520943,5.069172,ctc,transformers:D:\E_math\models\bert-base-uncased,D:\E_math\DATA\attachment_1_raw_samples\videos\-t217m2on-s\2.mp4,6713a983112173204502dc5adbb886bc6c38554b4627698611931420c47663a8
-t217m2on-s$_$2,-t217m2on-s,2,audio,Positive,0.666667,5.690000,561,74,50x74,50 equal-duration bins,50,0.988576,0.000000,5.625000,ctc,ffmpeg_numpy_74,D:\E_math\DATA\attachment_1_raw_samples\videos\-t217m2on-s\2.mp4,6713a983112173204502dc5adbb886bc6c38554b4627698611931420c47663a8
-t217m2on-s$_$2,-t217m2on-s,2,vision,Positive,0.666667,5.690000,28,35,50x35,50 equal-duration bins,50,1.000000,0.000000,5.690000,ctc,ffmpeg_numpy_35,D:\E_math\DATA\attachment_1_raw_samples\videos\-t217m2on-s\2.mp4,6713a983112173204502dc5adbb886bc6c38554b4627698611931420c47663a8
-t217m2on-s$_$7,-t217m2on-s,7,text,Negative,-0.666667,17.180000,50,768,50x768,50 equal-duration bins,40,0.486795,0.560210,16.486174,ctc,transformers:D:\E_math\models\bert-base-uncased,D:\E_math\DATA\attachment_1_raw_samples\videos\-t217m2on-s\7.mp4,41c76b8a733ecb780d56348f55d00f0ba0c07f44f46e93044e62d876710180b7
-t217m2on-s$_$7,-t217m2on-s,7,audio,Negative,-0.666667,17.180000,1701,74,50x74,50 equal-duration bins,50,0.990978,0.000000,17.025000,ctc,ffmpeg_numpy_74,D:\E_math\DATA\attachment_1_raw_samples\videos\-t217m2on-s\7.mp4,41c76b8a733ecb780d56348f55d00f0ba0c07f44f46e93044e62d876710180b7
-t217m2on-s$_$7,-t217m2on-s,7,vision,Negative,-0.666667,17.180000,86,35,50x35,50 equal-duration bins,50,1.000000,0.000000,17.180000,ctc,ffmpeg_numpy_35,D:\E_math\DATA\attachment_1_raw_samples\videos\-t217m2on-s\7.mp4,41c76b8a733ecb780d56348f55d00f0ba0c07f44f46e93044e62d876710180b7
-tANM6ETl_M$_$3,-tANM6ETl_M,3,text,Positive,0.333333,6.760000,31,768,50x768,50 equal-duration bins,42,0.564148,0.541939,6.121902,ctc,transformers:D:\E_math\models\bert-base-uncased,D:\E_math\DATA\attachment_1_raw_samples\videos\-tANM6ETl_M\3.mp4,6d3af064c060dad3816a9e1dfa00101faebd8b7da7d8ceea85b0bc0fca70abd6
-tANM6ETl_M$_$3,-tANM6ETl_M,3,audio,Positive,0.333333,6.760000,658,74,50x74,50 equal-duration bins,49,0.975592,0.000000,6.595000,ctc,ffmpeg_numpy_74,D:\E_math\DATA\attachment_1_raw_samples\videos\-tANM6ETl_M\3.mp4,6d3af064c060dad3816a9e1dfa00101faebd8b7da7d8ceea85b0bc0fca70abd6
-tANM6ETl_M$_$3,-tANM6ETl_M,3,vision,Positive,0.333333,6.760000,34,35,50x35,50 equal-duration bins,50,1.000000,0.000000,6.760000,ctc,ffmpeg_numpy_35,D:\E_math\DATA\attachment_1_raw_samples\videos\-tANM6ETl_M\3.mp4,6d3af064c060dad3816a9e1dfa00101faebd8b7da7d8ceea85b0bc0fca70abd6
-tPCytz4rww$_$10,-tPCytz4rww,10,text,Neutral,0,4.790000,17,768,50x768,50 equal-duration bins,33,0.465337,0.602422,4.036229,ctc,transformers:D:\E_math\models\bert-base-uncased,D:\E_math\DATA\attachment_1_raw_samples\videos\-tPCytz4rww\10.mp4,758183192cbd5f0f20823d26ece3ddee40dec0aadec35247b2495510a53f52f8
-tPCytz4rww$_$10,-tPCytz4rww,10,audio,Neutral,0,4.790000,466,74,50x74,50 equal-duration bins,49,0.975992,0.000000,4.675000,ctc,ffmpeg_numpy_74,D:\E_math\DATA\attachment_1_raw_samples\videos\-tPCytz4rww\10.mp4,758183192cbd5f0f20823d26ece3ddee40dec0aadec35247b2495510a53f52f8
-tPCytz4rww$_$10,-tPCytz4rww,10,vision,Neutral,0,4.790000,24,35,50x35,50 equal-duration bins,50,1.000000,0.000000,4.790000,ctc,ffmpeg_numpy_35,D:\E_math\DATA\attachment_1_raw_samples\videos\-tPCytz4rww\10.mp4,758183192cbd5f0f20823d26ece3ddee40dec0aadec35247b2495510a53f52f8
-tPCytz4rww$_$11,-tPCytz4rww,11,text,Neutral,0,5.470000,22,768,50x768,50 equal-duration bins,42,0.653077,0.501732,5.298285,ctc,transformers:D:\E_math\models\bert-base-uncased,D:\E_math\DATA\attachment_1_raw_samples\videos\-tPCytz4rww\11.mp4,6dc09d02467baaef67594ff32cffb01f8ed1565cda4c5abd161b8261a51e2e5d
-tPCytz4rww$_$11,-tPCytz4rww,11,audio,Neutral,0,5.470000,536,74,50x74,50 equal-duration bins,50,0.982633,0.000000,5.375000,ctc,ffmpeg_numpy_74,D:\E_math\DATA\attachment_1_raw_samples\videos\-tPCytz4rww\11.mp4,6dc09d02467baaef67594ff32cffb01f8ed1565cda4c5abd161b8261a51e2e5d
-tPCytz4rww$_$11,-tPCytz4rww,11,vision,Neutral,0,5.470000,27,35,50x35,50 equal-duration bins,50,1.000000,0.000000,5.470000,ctc,ffmpeg_numpy_35,D:\E_math\DATA\attachment_1_raw_samples\videos\-tPCytz4rww\11.mp4,6dc09d02467baaef67594ff32cffb01f8ed1565cda4c5abd161b8261a51e2e5d
-tPCytz4rww$_$12,-tPCytz4rww,12,text,Neutral,0,11.860000,30,768,50x768,50 equal-duration bins,37,0.462696,0.540746,11.135359,ctc,transformers:D:\E_math\models\bert-base-uncased,D:\E_math\DATA\attachment_1_raw_samples\videos\-tPCytz4rww\12.mp4,e3c7f9cd67ad2d20fef997696dc278361f97f027db58762e22104e5720d509d5
-tPCytz4rww$_$12,-tPCytz4rww,12,audio,Neutral,0,11.860000,1172,74,50x74,50 equal-duration bins,50,0.989460,0.000000,11.735000,ctc,ffmpeg_numpy_74,D:\E_math\DATA\attachment_1_raw_samples\videos\-tPCytz4rww\12.mp4,e3c7f9cd67ad2d20fef997696dc278361f97f027db58762e22104e5720d509d5
-tPCytz4rww$_$12,-tPCytz4rww,12,vision,Neutral,0,11.860000,59,35,50x35,50 equal-duration bins,50,1.000000,0.000000,11.860000,ctc,ffmpeg_numpy_35,D:\E_math\DATA\attachment_1_raw_samples\videos\-tPCytz4rww\12.mp4,e3c7f9cd67ad2d20fef997696dc278361f97f027db58762e22104e5720d509d5
-tPCytz4rww$_$16,-tPCytz4rww,16,text,Neutral,0,7.210000,19,768,50x768,50 equal-duration bins,31,0.361582,0.581563,6.597732,ctc,transformers:D:\E_math\models\bert-base-uncased,D:\E_math\DATA\attachment_1_raw_samples\videos\-tPCytz4rww\16.mp4,8b3f82f9628792eebaf8c227becc2ebeba59bb8abb668bcca86e07fb1a992a93
-tPCytz4rww$_$16,-tPCytz4rww,16,audio,Neutral,0,7.210000,712,74,50x74,50 equal-duration bins,50,0.989598,0.000000,7.135000,ctc,ffmpeg_numpy_74,D:\E_math\DATA\attachment_1_raw_samples\videos\-tPCytz4rww\16.mp4,8b3f82f9628792eebaf8c227becc2ebeba59bb8abb668bcca86e07fb1a992a93
-tPCytz4rww$_$16,-tPCytz4rww,16,vision,Neutral,0,7.210000,36,35,50x35,50 equal-duration bins,50,1.000000,0.000000,7.210000,ctc,ffmpeg_numpy_35,D:\E_math\DATA\attachment_1_raw_samples\videos\-tPCytz4rww\16.mp4,8b3f82f9628792eebaf8c227becc2ebeba59bb8abb668bcca86e07fb1a992a93
-tPCytz4rww$_$18,-tPCytz4rww,18,text,Neutral,0,6.640000,24,768,50x768,50 equal-duration bins,34,0.470511,0.540725,6.028087,ctc,transformers:D:\E_math\models\bert-base-uncased,D:\E_math\DATA\attachment_1_raw_samples\videos\-tPCytz4rww\18.mp4,eece70451e9c37a4b5f375bf646f66e09113fe3467f35bf1720cc14d986c1776
-tPCytz4rww$_$18,-tPCytz4rww,18,audio,Neutral,0,6.640000,655,74,50x74,50 equal-duration bins,50,0.988705,0.000000,6.565000,ctc,ffmpeg_numpy_74,D:\E_math\DATA\attachment_1_raw_samples\videos\-tPCytz4rww\18.mp4,eece70451e9c37a4b5f375bf646f66e09113fe3467f35bf1720cc14d986c1776
-tPCytz4rww$_$18,-tPCytz4rww,18,vision,Neutral,0,6.640000,33,35,50x35,50 equal-duration bins,50,1.000000,0.000000,6.640000,ctc,ffmpeg_numpy_35,D:\E_math\DATA\attachment_1_raw_samples\videos\-tPCytz4rww\18.mp4,eece70451e9c37a4b5f375bf646f66e09113fe3467f35bf1720cc14d986c1776
-uywlfIYOS8$_$4,-uywlfIYOS8,4,text,Positive,0.333333,6.040000,24,768,50x768,50 equal-duration bins,41,0.564943,0.140505,5.278962,ctc,transformers:D:\E_math\models\bert-base-uncased,D:\E_math\DATA\attachment_1_raw_samples\videos\-uywlfIYOS8\4.mp4,fde46f5222cf5cfec7af9c93214c972ce2d686b0bf9c90a291021601968986f9
-uywlfIYOS8$_$4,-uywlfIYOS8,4,audio,Positive,0.333333,6.040000,586,74,50x74,50 equal-duration bins,49,0.972682,0.000000,5.875000,ctc,ffmpeg_numpy_74,D:\E_math\DATA\attachment_1_raw_samples\videos\-uywlfIYOS8\4.mp4,fde46f5222cf5cfec7af9c93214c972ce2d686b0bf9c90a291021601968986f9
-uywlfIYOS8$_$4,-uywlfIYOS8,4,vision,Positive,0.333333,6.040000,30,35,50x35,50 equal-duration bins,50,1.000000,0.000000,6.040000,ctc,ffmpeg_numpy_35,D:\E_math\DATA\attachment_1_raw_samples\videos\-uywlfIYOS8\4.mp4,fde46f5222cf5cfec7af9c93214c972ce2d686b0bf9c90a291021601968986f9
-vxjVxOeScU$_$4,-vxjVxOeScU,4,text,Positive,1,9.130000,29,768,50x768,50 equal-duration bins,38,0.524539,0.000000,8.496041,ctc,transformers:D:\E_math\models\bert-base-uncased,D:\E_math\DATA\attachment_1_raw_samples\videos\-vxjVxOeScU\4.mp4,00282df9a314394f19d616d561bd1916d1d30dca4c814dfb43630ca164f4c719
-vxjVxOeScU$_$4,-vxjVxOeScU,4,audio,Positive,1,9.130000,902,74,50x74,50 equal-duration bins,50,0.989595,0.000000,9.035000,ctc,ffmpeg_numpy_74,D:\E_math\DATA\attachment_1_raw_samples\videos\-vxjVxOeScU\4.mp4,00282df9a314394f19d616d561bd1916d1d30dca4c814dfb43630ca164f4c719
-vxjVxOeScU$_$4,-vxjVxOeScU,4,vision,Positive,1,9.130000,46,35,50x35,50 equal-duration bins,50,1.000000,0.000000,9.130000,ctc,ffmpeg_numpy_35,D:\E_math\DATA\attachment_1_raw_samples\videos\-vxjVxOeScU\4.mp4,00282df9a314394f19d616d561bd1916d1d30dca4c814dfb43630ca164f4c719
-wMB_hJL-3o$_$7,-wMB_hJL-3o,7,text,Positive,0.333333,6.040000,25,768,50x768,50 equal-duration bins,38,0.531185,0.601567,5.534414,ctc,transformers:D:\E_math\models\bert-base-uncased,D:\E_math\DATA\attachment_1_raw_samples\videos\-wMB_hJL-3o\7.mp4,04a73d73fd150b07edab8e652fd14c9cb4a0f6e017ea97b17e8146e377b9fae7
-wMB_hJL-3o$_$7,-wMB_hJL-3o,7,audio,Positive,0.333333,6.040000,596,74,50x74,50 equal-duration bins,50,0.989238,0.000000,5.975000,ctc,ffmpeg_numpy_74,D:\E_math\DATA\attachment_1_raw_samples\videos\-wMB_hJL-3o\7.mp4,04a73d73fd150b07edab8e652fd14c9cb4a0f6e017ea97b17e8146e377b9fae7
-wMB_hJL-3o$_$7,-wMB_hJL-3o,7,vision,Positive,0.333333,6.040000,30,35,50x35,50 equal-duration bins,50,1.000000,0.000000,6.040000,ctc,ffmpeg_numpy_35,D:\E_math\DATA\attachment_1_raw_samples\videos\-wMB_hJL-3o\7.mp4,04a73d73fd150b07edab8e652fd14c9cb4a0f6e017ea97b17e8146e377b9fae7
-wny0OAz3g8$_$0,-wny0OAz3g8,0,text,Positive,0.333333,3.330000,13,768,50x768,50 equal-duration bins,35,0.536830,0.321374,2.711595,ctc,transformers:D:\E_math\models\bert-base-uncased,D:\E_math\DATA\attachment_1_raw_samples\videos\-wny0OAz3g8\0.mp4,1cc21b4432e2f4b592284ee40558a18acc7d208019117aebdb2f6a1b67ea198d
-wny0OAz3g8$_$0,-wny0OAz3g8,0,audio,Positive,0.333333,3.330000,325,74,50x74,50 equal-duration bins,50,0.980480,0.000000,3.265000,ctc,ffmpeg_numpy_74,D:\E_math\DATA\attachment_1_raw_samples\videos\-wny0OAz3g8\0.mp4,1cc21b4432e2f4b592284ee40558a18acc7d208019117aebdb2f6a1b67ea198d
-wny0OAz3g8$_$0,-wny0OAz3g8,0,vision,Positive,0.333333,3.330000,17,35,50x35,50 equal-duration bins,50,1.000000,0.000000,3.330000,ctc,ffmpeg_numpy_35,D:\E_math\DATA\attachment_1_raw_samples\videos\-wny0OAz3g8\0.mp4,1cc21b4432e2f4b592284ee40558a18acc7d208019117aebdb2f6a1b67ea198d
-wny0OAz3g8$_$1,-wny0OAz3g8,1,text,Positive,0.333333,6.840000,30,768,50x768,50 equal-duration bins,42,0.612608,0.561372,6.235240,ctc,transformers:D:\E_math\models\bert-base-uncased,D:\E_math\DATA\attachment_1_raw_samples\videos\-wny0OAz3g8\1.mp4,c5535859f129ce04da5f5b5104d02d4168057b9d947a5349d423278ad4f3d8e8
-wny0OAz3g8$_$1,-wny0OAz3g8,1,audio,Positive,0.333333,6.840000,676,74,50x74,50 equal-duration bins,50,0.990497,0.000000,6.775000,ctc,ffmpeg_numpy_74,D:\E_math\DATA\attachment_1_raw_samples\videos\-wny0OAz3g8\1.mp4,c5535859f129ce04da5f5b5104d02d4168057b9d947a5349d423278ad4f3d8e8
-wny0OAz3g8$_$1,-wny0OAz3g8,1,vision,Positive,0.333333,6.840000,34,35,50x35,50 equal-duration bins,50,1.000000,0.000000,6.840000,ctc,ffmpeg_numpy_35,D:\E_math\DATA\attachment_1_raw_samples\videos\-wny0OAz3g8\1.mp4,c5535859f129ce04da5f5b5104d02d4168057b9d947a5349d423278ad4f3d8e8
-wny0OAz3g8$_$2,-wny0OAz3g8,2,text,Negative,-0.333333,6.690000,30,768,50x768,50 equal-duration bins,40,0.599994,0.541885,6.020942,ctc,transformers:D:\E_math\models\bert-base-uncased,D:\E_math\DATA\attachment_1_raw_samples\videos\-wny0OAz3g8\2.mp4,1825fb37db2e914fb616cd80aebd613afd873eecb7edd4d0b53158bfda0e522a
-wny0OAz3g8$_$2,-wny0OAz3g8,2,audio,Negative,-0.333333,6.690000,650,74,50x74,50 equal-duration bins,49,0.973842,0.000000,6.515000,ctc,ffmpeg_numpy_74,D:\E_math\DATA\attachment_1_raw_samples\videos\-wny0OAz3g8\2.mp4,1825fb37db2e914fb616cd80aebd613afd873eecb7edd4d0b53158bfda0e522a
-wny0OAz3g8$_$2,-wny0OAz3g8,2,vision,Negative,-0.333333,6.690000,33,35,50x35,50 equal-duration bins,50,1.000000,0.000000,6.690000,ctc,ffmpeg_numpy_35,D:\E_math\DATA\attachment_1_raw_samples\videos\-wny0OAz3g8\2.mp4,1825fb37db2e914fb616cd80aebd613afd873eecb7edd4d0b53158bfda0e522a
-wny0OAz3g8$_$3,-wny0OAz3g8,3,text,Negative,-1.33333,6.150000,22,768,50x768,50 equal-duration bins,41,0.590542,0.541765,5.558110,ctc,transformers:D:\E_math\models\bert-base-uncased,D:\E_math\DATA\attachment_1_raw_samples\videos\-wny0OAz3g8\3.mp4,ea917c506bc9fa39460f2b722f7c416f646312bb17cd74baa618905b54837bce
-wny0OAz3g8$_$3,-wny0OAz3g8,3,audio,Negative,-1.33333,6.150000,608,74,50x74,50 equal-duration bins,50,0.991057,0.000000,6.095000,ctc,ffmpeg_numpy_74,D:\E_math\DATA\attachment_1_raw_samples\videos\-wny0OAz3g8\3.mp4,ea917c506bc9fa39460f2b722f7c416f646312bb17cd74baa618905b54837bce
-wny0OAz3g8$_$3,-wny0OAz3g8,3,vision,Negative,-1.33333,6.150000,31,35,50x35,50 equal-duration bins,50,1.000000,0.000000,6.150000,ctc,ffmpeg_numpy_35,D:\E_math\DATA\attachment_1_raw_samples\videos\-wny0OAz3g8\3.mp4,ea917c506bc9fa39460f2b722f7c416f646312bb17cd74baa618905b54837bce
-wny0OAz3g8$_$5,-wny0OAz3g8,5,text,Positive,1,6.910000,29,768,50x768,50 equal-duration bins,42,0.609754,0.581850,6.400353,ctc,transformers:D:\E_math\models\bert-base-uncased,D:\E_math\DATA\attachment_1_raw_samples\videos\-wny0OAz3g8\5.mp4,6c6a8a4cba654b25190ab1793bfae81c3d2159ecd6cbc02d3fcbd598543acce0
-wny0OAz3g8$_$5,-wny0OAz3g8,5,audio,Positive,1,6.910000,672,74,50x74,50 equal-duration bins,49,0.974674,0.000000,6.735000,ctc,ffmpeg_numpy_74,D:\E_math\DATA\attachment_1_raw_samples\videos\-wny0OAz3g8\5.mp4,6c6a8a4cba654b25190ab1793bfae81c3d2159ecd6cbc02d3fcbd598543acce0
-wny0OAz3g8$_$5,-wny0OAz3g8,5,vision,Positive,1,6.910000,35,35,50x35,50 equal-duration bins,50,1.000000,0.000000,6.910000,ctc,ffmpeg_numpy_35,D:\E_math\DATA\attachment_1_raw_samples\videos\-wny0OAz3g8\5.mp4,6c6a8a4cba654b25190ab1793bfae81c3d2159ecd6cbc02d3fcbd598543acce0
-wny0OAz3g8$_$7,-wny0OAz3g8,7,text,Neutral,0,8.070000,33,768,50x768,50 equal-duration bins,49,0.722148,0.160213,7.770314,ctc,transformers:D:\E_math\models\bert-base-uncased,D:\E_math\DATA\attachment_1_raw_samples\videos\-wny0OAz3g8\7.mp4,cbf9cac1048ce191aef781d0c4563eb97f9f3ddd52eb1f9551fa78d31d70e7cd
-wny0OAz3g8$_$7,-wny0OAz3g8,7,audio,Neutral,0,8.070000,789,74,50x74,50 equal-duration bins,49,0.979554,0.000000,7.905000,ctc,ffmpeg_numpy_74,D:\E_math\DATA\attachment_1_raw_samples\videos\-wny0OAz3g8\7.mp4,cbf9cac1048ce191aef781d0c4563eb97f9f3ddd52eb1f9551fa78d31d70e7cd
-wny0OAz3g8$_$7,-wny0OAz3g8,7,vision,Neutral,0,8.070000,40,35,50x35,50 equal-duration bins,50,1.000000,0.000000,8.070000,ctc,ffmpeg_numpy_35,D:\E_math\DATA\attachment_1_raw_samples\videos\-wny0OAz3g8\7.mp4,cbf9cac1048ce191aef781d0c4563eb97f9f3ddd52eb1f9551fa78d31d70e7cd
-wny0OAz3g8$_$9,-wny0OAz3g8,9,text,Positive,0.666667,6.210000,24,768,50x768,50 equal-duration bins,47,0.691901,0.080312,5.882875,ctc,transformers:D:\E_math\models\bert-base-uncased,D:\E_math\DATA\attachment_1_raw_samples\videos\-wny0OAz3g8\9.mp4,b76f70fe783ee76bf1b637137226c98e67d13a6b15ec725894175b36cd76a136
-wny0OAz3g8$_$9,-wny0OAz3g8,9,audio,Positive,0.666667,6.210000,602,74,50x74,50 equal-duration bins,49,0.971820,0.000000,6.035000,ctc,ffmpeg_numpy_74,D:\E_math\DATA\attachment_1_raw_samples\videos\-wny0OAz3g8\9.mp4,b76f70fe783ee76bf1b637137226c98e67d13a6b15ec725894175b36cd76a136
-wny0OAz3g8$_$9,-wny0OAz3g8,9,vision,Positive,0.666667,6.210000,31,35,50x35,50 equal-duration bins,50,1.000000,0.000000,6.210000,ctc,ffmpeg_numpy_35,D:\E_math\DATA\attachment_1_raw_samples\videos\-wny0OAz3g8\9.mp4,b76f70fe783ee76bf1b637137226c98e67d13a6b15ec725894175b36cd76a136
-yRb-Jum7EQ$_$1,-yRb-Jum7EQ,1,text,Neutral,0,29.290000,50,768,50x768,50 equal-duration bins,44,0.553275,1.020342,28.689610,ctc,transformers:D:\E_math\models\bert-base-uncased,D:\E_math\DATA\attachment_1_raw_samples\videos\-yRb-Jum7EQ\1.mp4,2f16da1baa8660e5bfc608f5237cdd59725d16e57a19bc02c4556cd2c7129a46
-yRb-Jum7EQ$_$1,-yRb-Jum7EQ,1,audio,Neutral,0,29.290000,2909,74,50x74,50 equal-duration bins,50,0.993684,0.000000,29.105000,ctc,ffmpeg_numpy_74,D:\E_math\DATA\attachment_1_raw_samples\videos\-yRb-Jum7EQ\1.mp4,2f16da1baa8660e5bfc608f5237cdd59725d16e57a19bc02c4556cd2c7129a46
-yRb-Jum7EQ$_$1,-yRb-Jum7EQ,1,vision,Neutral,0,29.290000,146,35,50x35,50 equal-duration bins,50,1.000000,0.000000,29.290001,ctc,ffmpeg_numpy_35,D:\E_math\DATA\attachment_1_raw_samples\videos\-yRb-Jum7EQ\1.mp4,2f16da1baa8660e5bfc608f5237cdd59725d16e57a19bc02c4556cd2c7129a46
-yRb-Jum7EQ$_$5,-yRb-Jum7EQ,5,text,Negative,-0.666667,13.170000,33,768,50x768,50 equal-duration bins,41,0.581201,0.120226,12.824147,ctc,transformers:D:\E_math\models\bert-base-uncased,D:\E_math\DATA\attachment_1_raw_samples\videos\-yRb-Jum7EQ\5.mp4,6d6145293cf84d1fc8324dfa8d39465e2d7fc07affb67ff68deeabf6e3c410d9
